Date,TradingMember,WorksFor,ClientCode,OwnsSymbol,Security,ISIN,Volume,BuyOrSell,SellPrice,BuyPrice,SellPricePerShare,BuyPricePerShare,DealerUserId,DealerUserName
02/17/2020,Ruby Lobo,Gail,2,Britannia,BSE,680893374376,5500,Sell,471845.00000000006,244254.99999999997,85.79,44.41,OEJUSY,swlxdbca
02/11/2020,Deepak Mishra,Cadila,4,SpiceJet,BSE,279918206392,3100,Sell,31310.0,136338.0,10.1,43.98,VEPJWG,wkkjizpu
03/27/2020,Deepak Mishra,Cadila,4,Royal Enfield,BSE,327073857173,5300,Buy,237068.99999999997,47434.99999999999,44.73,8.95,RAUEQU,pgyissfj
02/15/2020,Tanooj Shah,HDFC,5,Gail,BSE,15516137435,2400,Sell,218496.00000000003,108696.0,91.04,45.29,POPDVK,yktblprx
02/09/2020,Tanooj Shah,HDFC,5,DLF,BSE,378454296896,5700,Buy,301131.0,31179.0,52.83,5.47,GNJTTO,mzovehjj
03/28/2020,Tanooj Shah,HDFC,5,Gail,NSE,137450197166,9700,Sell,543491.0,622643.0,56.03,64.19,MZPRGT,jccgzuqe
03/01/2020,Deepak Mishra,Cadila,4,Rajesh Exports,BSE,805473940595,6700,Sell,223445.0,35309.0,33.35,5.27,WFHQRE,cwmmtqtx
02/03/2020,Deepak Mishra,Cadila,4,Karnataka Bank,BSE,520071697105,1900,Sell,32851.0,1349.0,17.29,0.71,JYCAOY,rwupcnqj
02/19/2020,Tanooj Shah,HDFC,5,Bombay Dyeing,BSE,280713561392,6500,Buy,113945.00000000001,237770.0,17.53,36.58,GGHJTQ,srczmefu
03/09/2020,Deepak Mishra,Cadila,4,Maruti Suzuki,BSE,729749469888,2900,Buy,176146.0,29840.999999999996,60.74,10.29,GGAGNA,vgarnoen
02/07/2020,Ruby Lobo,Gail,2,ITC,BSE,105493546715,3500,Sell,242865.0,284865.0,69.39,81.39,UPTZRN,yorawpnx
03/01/2020,Adagatla Mamata,ITC,3,TATA Motors,NSE,75616941277,7200,Buy,54432.0,429552.0,7.56,59.66,LEJQKV,jmzpwfqk
02/12/2020,Viral Sanghavi,TATA Motors,1,Larsen & Toubro,BSE,561880002004,1000,Sell,98280.0,94480.0,98.28,94.48,GONOYX,axuxtths
02/10/2020,Tanooj Shah,HDFC,5,Eureka Forbes,NSE,532038333229,500,Buy,48890.0,19050.0,97.78,38.1,GIZANX,ivakjlfu
02/12/2020,Ruby Lobo,Gail,2,Parle,BSE,112867122819,6000,Buy,141480.0,540900.0,23.58,90.15,OFOZUQ,smoszfgc
02/18/2020,Tanooj Shah,HDFC,5,Bombay Dyeing,NSE,807498974932,7800,Sell,87906.0,245622.0,11.27,31.49,CUBMYN,ytzekfon
03/17/2020,Adagatla Mamata,ITC,3,SBIN,NSE,225110121894,1100,Sell,77968.0,85876.99999999999,70.88,78.07,JSBRMO,nrcejhgk
02/25/2020,Deepak Mishra,Cadila,4,SpiceJet,NSE,893388916014,3300,Sell,114147.00000000001,166089.0,34.59,50.33,OOYZCX,wblqckyk
02/21/2020,Ruby Lobo,Gail,2,ITC,NSE,178874107968,5700,Buy,419919.0,556833.0,73.67,97.69,LYGYEC,stippqjj
03/09/2020,Viral Sanghavi,TATA Motors,1,Maruti Suzuki,BSE,520808871875,3200,Sell,274240.0,44448.0,85.7,13.89,AFLIVD,nmrsjmny
03/10/2020,Adagatla Mamata,ITC,3,Dabur,BSE,107483651414,2900,Buy,18473.0,158833.0,6.37,54.77,MLFQNQ,veiyuizt
02/09/2020,Tanooj Shah,HDFC,5,DLF,NSE,923282372574,7200,Buy,272592.0,588600.0,37.86,81.75,UGCZHB,lelbibhb
02/18/2020,Tanooj Shah,HDFC,5,Larsen & Toubro,BSE,444833942725,6100,Buy,330925.0,478605.99999999994,54.25,78.46,RYCQNZ,hxqmssar
03/05/2020,Tanooj Shah,HDFC,5,Rajesh Exports,BSE,248989892258,4500,Buy,185985.0,278100.0,41.33,61.8,TEWVJJ,rosslvjj
02/11/2020,Ruby Lobo,Gail,2,Rajesh Exports,BSE,111457781374,7300,Sell,692624.0,69277.0,94.88,9.49,KFLGJT,wyxdgirp
03/05/2020,Viral Sanghavi,TATA Motors,1,Indiabulls,NSE,289268312834,7100,Buy,228194.0,157691.0,32.14,22.21,QVIWTA,vpagprfk
03/17/2020,Deepak Mishra,Cadila,4,Royal Enfield,BSE,511271001208,3400,Buy,251600.0,238952.0,74.0,70.28,VRMVNZ,zgjdistu
03/26/2020,Viral Sanghavi,TATA Motors,1,Royal Enfield,NSE,819832667265,3400,Buy,231098.0,19720.0,67.97,5.8,JSLJAN,ccvwwheq
03/28/2020,Adagatla Mamata,ITC,3,HDFC,BSE,214578673489,3400,Sell,240176.0,333744.0,70.64,98.16,HKDOII,ngpbpzll
02/23/2020,Viral Sanghavi,TATA Motors,1,Indian Oil,BSE,960134641365,3700,Sell,170163.0,369556.0,45.99,99.88,CAKIJI,wulnvbhm
03/13/2020,Viral Sanghavi,TATA Motors,1,Dabur,NSE,191986402666,2000,Buy,136840.0,32220.0,68.42,16.11,OHVBYE,kaurxtec
02/29/2020,Adagatla Mamata,ITC,3,Reliance,BSE,346889273241,4600,Sell,202676.0,169372.0,44.06,36.82,YXTYGU,vrnljdwu
03/04/2020,Tanooj Shah,HDFC,5,Britannia,NSE,261099515366,9800,Buy,704522.0,89866.0,71.89,9.17,JUHDDW,bsxypttc
03/17/2020,Deepak Mishra,Cadila,4,Flipkart,NSE,209800936838,9000,Sell,537300.0,299700.0,59.7,33.3,AXTXJB,bgftsmwh
03/23/2020,Deepak Mishra,Cadila,4,Eureka Forbes,NSE,48939065161,400,Sell,24364.0,36648.0,60.91,91.62,SLVOWA,btnptgab
02/26/2020,Viral Sanghavi,TATA Motors,1,DLF,BSE,890622266473,5900,Sell,143134.0,410699.0,24.26,69.61,DLZZJL,lbdtpmlc
03/14/2020,Ruby Lobo,Gail,2,Parle,BSE,465545498687,4000,Sell,126520.0,258720.00000000003,31.63,64.68,SNGWOV,ivmnnhlu
02/13/2020,Deepak Mishra,Cadila,4,ONGC,BSE,976253523657,600,Sell,42804.0,50040.0,71.34,83.4,PLFIMX,kokobhfj
02/19/2020,Viral Sanghavi,TATA Motors,1,Indian Oil,BSE,301552826283,7300,Buy,706129.0,591300.0,96.73,81.0,YJPKEV,mcevmsnd
03/06/2020,Tanooj Shah,HDFC,5,TATA Motors,NSE,891908697798,9800,Buy,854266.0,430514.0,87.17,43.93,AFPRSQ,tfhhjzrg
02/06/2020,Adagatla Mamata,ITC,3,Karnataka Bank,BSE,130971031274,3100,Sell,271064.0,16058.0,87.44,5.18,VLUIFJ,mcotvkdp
02/14/2020,Deepak Mishra,Cadila,4,DLF,BSE,691690542581,8700,Buy,24708.0,863562.0,2.84,99.26,HHDSTG,bukqrbuq
03/06/2020,Viral Sanghavi,TATA Motors,1,Flipkart,NSE,800495430813,2900,Sell,50663.0,225562.0,17.47,77.78,JZTDDS,ihbipiwl
03/12/2020,Viral Sanghavi,TATA Motors,1,Karnataka Bank,NSE,31032331394,6400,Buy,347200.0,507456.00000000006,54.25,79.29,EWRCXI,ehjqgsnt
02/15/2020,Ruby Lobo,Gail,2,Eureka Forbes,BSE,890640161239,800,Sell,31624.0,11672.0,39.53,14.59,NTBDCL,jeotswrv
02/16/2020,Deepak Mishra,Cadila,4,Bombay Dyeing,BSE,383674569119,8900,Buy,58651.0,848170.0,6.59,95.3,VLXZAJ,ikdwrofg
03/24/2020,Tanooj Shah,HDFC,5,ONGC,NSE,341836543893,9400,Buy,628014.0,215918.0,66.81,22.97,UJHYYB,pdhzcbxt
02/13/2020,Viral Sanghavi,TATA Motors,1,Gail,BSE,77799838927,4700,Buy,426336.99999999994,393202.0,90.71,83.66,LIIITZ,upwymxaa
03/12/2020,Deepak Mishra,Cadila,4,Cadila,NSE,400038466029,5900,Sell,383087.00000000006,148621.0,64.93,25.19,YKGYHQ,urxjanvx
02/10/2020,Deepak Mishra,Cadila,4,Flipkart,NSE,238999723068,7600,Buy,400444.0,202008.0,52.69,26.58,TCDMFO,kbdjrpgr
02/12/2020,Viral Sanghavi,TATA Motors,1,Britannia,NSE,526213856413,8000,Buy,343040.0,672000.0,42.88,84.0,ESSFMX,fzxuuqoz
03/04/2020,Tanooj Shah,HDFC,5,Gail,NSE,624303934549,3000,Sell,22830.0,52469.99999999999,7.61,17.49,JLGERF,rdzvmidx
02/13/2020,Adagatla Mamata,ITC,3,Dabur,NSE,273718823669,3500,Sell,318255.0,12005.0,90.93,3.43,PIUKGJ,czqwewxi
03/22/2020,Tanooj Shah,HDFC,5,TATA Motors,NSE,395012076013,4800,Sell,452400.0,414960.0,94.25,86.45,EXXZXA,fcfiegss
03/25/2020,Ruby Lobo,Gail,2,HDFC,NSE,34256059709,4800,Buy,13680.0,464400.0,2.85,96.75,OYYEZW,cnfchgyp
02/12/2020,Tanooj Shah,HDFC,5,ONGC,NSE,798606613374,8100,Buy,752004.0,190431.0,92.84,23.51,MIAQUV,ctjqdssa
03/19/2020,Ruby Lobo,Gail,2,Zomato,NSE,46141503493,600,Buy,35178.0,26322.0,58.63,43.87,EGSLWL,bpqmbeuv
03/06/2020,Deepak Mishra,Cadila,4,Britannia,BSE,652546258135,8100,Buy,646704.0,803196.0,79.84,99.16,EJQLQF,yvdemepq
02/03/2020,Adagatla Mamata,ITC,3,Bombay Dyeing,BSE,593508127846,9600,Buy,249888.0,321600.0,26.03,33.5,OUIESI,hutgqaeq
03/29/2020,Adagatla Mamata,ITC,3,Cadila,BSE,235735544725,1100,Buy,96833.0,60203.0,88.03,54.73,ODQBLY,mpqjauoj
02/03/2020,Ruby Lobo,Gail,2,Britannia,NSE,280969654453,4700,Buy,397056.0,234201.0,84.48,49.83,XSHBPS,qrjlhnhu
03/12/2020,Deepak Mishra,Cadila,4,Maruti Suzuki,NSE,888331450229,6100,Sell,605181.0,386679.0,99.21,63.39,XPTSSZ,dzmtpgwh
02/20/2020,Adagatla Mamata,ITC,3,Dabur,NSE,545052729243,8400,Sell,264012.0,344568.0,31.43,41.02,QMHHTO,ugzvlepb
03/13/2020,Adagatla Mamata,ITC,3,SpiceJet,NSE,95583452030,3900,Sell,107328.0,153972.0,27.52,39.48,QKDJVO,isgtejgg
02/20/2020,Deepak Mishra,Cadila,4,MRF,NSE,409721196609,8000,Buy,611840.0,701120.0,76.48,87.64,YDXCLL,mtkqwxtp
02/02/2020,Ruby Lobo,Gail,2,Eureka Forbes,BSE,627442844218,5400,Sell,521586.0,75762.0,96.59,14.03,RJVXOS,fuvechtq
03/13/2020,Adagatla Mamata,ITC,3,Bombay Dyeing,NSE,161717010750,7700,Sell,313005.0,147686.0,40.65,19.18,ZWUCMN,xvrvasnm
03/02/2020,Viral Sanghavi,TATA Motors,1,Royal Enfield,NSE,721622346033,4000,Sell,67680.0,160240.0,16.92,40.06,UTNHUH,fvsewute
02/15/2020,Adagatla Mamata,ITC,3,Bombay Dyeing,BSE,223372914174,5500,Sell,256190.0,453255.0,46.58,82.41,CSSWUH,owonmyva
02/19/2020,Adagatla Mamata,ITC,3,Cadila,BSE,918899077005,900,Buy,18513.0,77418.0,20.57,86.02,TIJVRC,tovopshg
03/12/2020,Ruby Lobo,Gail,2,SBIN,NSE,720880297518,7300,Sell,450775.0,723941.0,61.75,99.17,ETXFVV,mqcfojuk
02/02/2020,Adagatla Mamata,ITC,3,Bombay Dyeing,BSE,71956428326,3600,Buy,57312.0,277272.0,15.92,77.02,OSPSVW,tcrndxgx
03/13/2020,Deepak Mishra,Cadila,4,Haldirams,NSE,289636390952,4300,Sell,5031.0,300441.0,1.17,69.87,DLZYYR,jzluhocm
02/01/2020,Viral Sanghavi,TATA Motors,1,Cadila,NSE,486418503382,1900,Buy,96311.0,24624.0,50.69,12.96,HKWEVM,fcsxzlgj
02/20/2020,Viral Sanghavi,TATA Motors,1,ONGC,BSE,157599357134,6600,Buy,140118.0,191796.0,21.23,29.06,OUDJZL,vebvspbe
03/15/2020,Adagatla Mamata,ITC,3,Bombay Dyeing,BSE,43629477629,100,Buy,7526.000000000001,7964.0,75.26,79.64,YUWCAL,vqzmphqm
02/28/2020,Adagatla Mamata,ITC,3,Rajesh Exports,BSE,772995039173,1600,Sell,66400.0,65232.00000000001,41.5,40.77,SGYSMQ,edbcnfll
03/21/2020,Ruby Lobo,Gail,2,Cadila,NSE,520809418091,8200,Buy,498642.0,335544.0,60.81,40.92,VATXAR,jocnijab
03/20/2020,Deepak Mishra,Cadila,4,Cadila,BSE,313065589112,3000,Buy,114120.0,104580.0,38.04,34.86,BWLLQL,yelikeyp
02/21/2020,Tanooj Shah,HDFC,5,Cadila,NSE,47495637486,7300,Buy,430262.0,636487.0,58.94,87.19,BXELWU,wtgqhsvf
03/11/2020,Ruby Lobo,Gail,2,Indian Oil,BSE,986806828330,2900,Sell,260333.0,147204.0,89.77,50.76,XNQUBO,lzdboqqh
03/18/2020,Tanooj Shah,HDFC,5,ONGC,BSE,871050522116,5500,Sell,434445.0,493020.0,78.99,89.64,IDLPLV,oxesjrey
03/14/2020,Viral Sanghavi,TATA Motors,1,Rajesh Exports,BSE,759771279186,8600,Buy,444964.0,266944.0,51.74,31.04,SQJGAF,vzxfznbn
02/01/2020,Tanooj Shah,HDFC,5,Gail,BSE,983119547010,5800,Sell,464812.0,386454.0,80.14,66.63,LAOURE,thqvqinm
02/22/2020,Deepak Mishra,Cadila,4,Indiabulls,NSE,515399396043,7300,Sell,62925.99999999999,582394.0,8.62,79.78,ERHAJF,fupqulvu
02/02/2020,Deepak Mishra,Cadila,4,SpiceJet,BSE,845337870425,6100,Sell,265411.0,395280.0,43.51,64.8,TEOWMH,eyemtssn
03/03/2020,Tanooj Shah,HDFC,5,Haldirams,BSE,598361406218,6700,Sell,551477.0,602598.0,82.31,89.94,DLPRKB,zrptjoza
03/30/2020,Adagatla Mamata,ITC,3,Karnataka Bank,NSE,11876170305,8500,Buy,434435.0,713660.0,51.11,83.96,LFLMCK,gdsupibn
03/28/2020,Viral Sanghavi,TATA Motors,1,Bombay Dyeing,BSE,721758169179,7100,Buy,671305.0,111328.0,94.55,15.68,MUNENK,dwmwhspf
02/02/2020,Tanooj Shah,HDFC,5,Rajesh Exports,NSE,532494275779,9000,Sell,310500.0,882810.0,34.5,98.09,FLIIVQ,totivdgg
03/08/2020,Ruby Lobo,Gail,2,Parle,BSE,26476580181,5900,Buy,559261.0,543567.0,94.79,92.13,SSXVME,ooodhdur
02/25/2020,Tanooj Shah,HDFC,5,SpiceJet,BSE,648286652141,9200,Buy,244904.0,50692.0,26.62,5.51,ILJUGJ,ihfoabwd
02/13/2020,Adagatla Mamata,ITC,3,DLF,BSE,42344890170,8700,Sell,716793.0,21750.0,82.39,2.5,UVZOCG,rmzupjym
03/01/2020,Adagatla Mamata,ITC,3,Bharat Petroleum,NSE,573216963161,9500,Buy,621775.0,445835.0,65.45,46.93,MRJTDG,azzryjgu
03/02/2020,Deepak Mishra,Cadila,4,Reliance,BSE,330695406288,4900,Sell,442567.99999999994,154595.0,90.32,31.55,BXYMOW,celgfkza
03/28/2020,Tanooj Shah,HDFC,5,Parle,NSE,866681116562,7100,Sell,25702.0,693954.0,3.62,97.74,RTFCQT,uyuzzvzx
03/28/2020,Viral Sanghavi,TATA Motors,1,HDFC,BSE,370491755263,5200,Buy,47007.99999999999,449332.0,9.04,86.41,GPPTUU,ujmoxnqq
03/29/2020,Adagatla Mamata,ITC,3,Flipkart,BSE,34226608702,1600,Sell,70208.0,150768.0,43.88,94.23,HWVOYK,kwqpfpzn
02/27/2020,Tanooj Shah,HDFC,5,Royal Enfield,NSE,209106732033,9700,Buy,745153.9999999999,78085.0,76.82,8.05,HVOFRG,mhgylfdj
03/01/2020,Viral Sanghavi,TATA Motors,1,Larsen & Toubro,BSE,999863645978,4400,Sell,113651.99999999999,215908.0,25.83,49.07,EMSWZN,gxdxkodw
03/02/2020,Viral Sanghavi,TATA Motors,1,ONGC,BSE,599407845786,6600,Buy,34518.0,629904.0,5.23,95.44,KIWFWV,viojzrnd
02/24/2020,Deepak Mishra,Cadila,4,Parle,NSE,955956551272,800,Buy,4592.0,29560.000000000004,5.74,36.95,GSVVTY,dpvpqdat
03/17/2020,Tanooj Shah,HDFC,5,ONGC,NSE,760770868819,1000,Buy,88480.0,29580.0,88.48,29.58,BNFXCO,xfdcklgw
03/03/2020,Adagatla Mamata,ITC,3,Indiabulls,BSE,298326640670,9200,Sell,567180.0,31556.0,61.65,3.43,KZRGGU,bqkwzzrl
02/29/2020,Ruby Lobo,Gail,2,Suzlon,BSE,396641422670,2200,Sell,82632.0,97372.0,37.56,44.26,CKUKLP,wglardhm
03/07/2020,Viral Sanghavi,TATA Motors,1,Royal Enfield,BSE,537512098286,9600,Sell,775008.0,867360.0,80.73,90.35,IFVDPY,psgpltuv
03/17/2020,Adagatla Mamata,ITC,3,Indiabulls,NSE,889211244492,6800,Sell,414800.0,321164.0,61.0,47.23,SDBBOP,xxzepfeu
03/23/2020,Viral Sanghavi,TATA Motors,1,ITC,NSE,84124635144,4000,Sell,115400.0,145800.0,28.85,36.45,ZVNOOW,sfyvigzj
02/19/2020,Tanooj Shah,HDFC,5,HDFC,NSE,349976259014,400,Buy,38800.0,10436.0,97.0,26.09,DZKBFC,yclrecjs
02/21/2020,Adagatla Mamata,ITC,3,ONGC,BSE,183101608833,3600,Sell,135252.0,45720.0,37.57,12.7,EGPVCQ,kcvnrlfp
02/17/2020,Viral Sanghavi,TATA Motors,1,Karnataka Bank,NSE,488401491989,9600,Buy,695808.0,825504.0,72.48,85.99,PBYGQR,vfrhgqad
03/27/2020,Ruby Lobo,Gail,2,Royal Enfield,BSE,334791616843,8000,Buy,168240.0,455440.0,21.03,56.93,JMBYLD,queyvxlx
02/02/2020,Adagatla Mamata,ITC,3,Haldirams,BSE,127290762744,1100,Buy,108218.0,67122.0,98.38,61.02,NXGPNI,wgrixxlz
03/27/2020,Ruby Lobo,Gail,2,DLF,NSE,277870182523,1900,Sell,19532.0,30305.0,10.28,15.95,NXUAAC,mytucggz
03/20/2020,Adagatla Mamata,ITC,3,Bharat Petroleum,BSE,497905100426,5800,Sell,78010.0,532324.0,13.45,91.78,FMKHPN,slzborsk
02/16/2020,Adagatla Mamata,ITC,3,MRF,NSE,171210093864,4800,Buy,375600.0,123888.0,78.25,25.81,OCVFYG,ybabtaki
02/29/2020,Viral Sanghavi,TATA Motors,1,Karnataka Bank,NSE,188490026821,4900,Buy,157339.0,313012.0,32.11,63.88,VPBXJT,awzrixkm
02/15/2020,Tanooj Shah,HDFC,5,Eureka Forbes,BSE,465558309675,700,Buy,714.0,61684.0,1.02,88.12,GGVGKE,glmkroox
02/17/2020,Adagatla Mamata,ITC,3,Dabur,BSE,204890950551,3300,Buy,120582.0,325050.0,36.54,98.5,CGAWCA,qdjwkzrf
03/22/2020,Deepak Mishra,Cadila,4,SBIN,NSE,478916183381,3600,Buy,297468.0,140364.0,82.63,38.99,BYNJKC,uyokylon
02/25/2020,Adagatla Mamata,ITC,3,ITC,NSE,246126781622,7300,Buy,140744.0,192866.0,19.28,26.42,YMXBLA,pbopyigh
03/01/2020,Ruby Lobo,Gail,2,Larsen & Toubro,BSE,157776170226,6100,Buy,291275.0,484523.00000000006,47.75,79.43,JHEQKZ,oaqkinvv
03/24/2020,Adagatla Mamata,ITC,3,TATA Motors,BSE,738455752333,3700,Buy,303548.0,132016.0,82.04,35.68,YESQYA,fhicqkyq
03/28/2020,Ruby Lobo,Gail,2,SpiceJet,NSE,700916676205,2700,Sell,33642.0,38988.0,12.46,14.44,DBYMZE,bhbveoxb
03/17/2020,Adagatla Mamata,ITC,3,Royal Enfield,BSE,838494019055,6900,Sell,113574.0,26013.0,16.46,3.77,IOCAIO,kocgxgao
03/08/2020,Deepak Mishra,Cadila,4,ONGC,BSE,450578768807,300,Buy,25290.0,12462.0,84.3,41.54,HCSCAB,cvokyzhp
03/29/2020,Deepak Mishra,Cadila,4,Rajesh Exports,NSE,934707639700,2100,Sell,141351.0,141498.0,67.31,67.38,RLABMT,qpdrzlop
03/04/2020,Viral Sanghavi,TATA Motors,1,Royal Enfield,NSE,447629520896,5900,Sell,477192.0,213462.0,80.88,36.18,ZHUOXM,vxkvlvxf
02/13/2020,Ruby Lobo,Gail,2,Royal Enfield,NSE,739501641066,2500,Buy,8600.0,81475.00000000001,3.44,32.59,TEEFPD,vbjraxsb
02/20/2020,Viral Sanghavi,TATA Motors,1,Suzlon,BSE,273107582446,1500,Buy,140205.0,102915.0,93.47,68.61,XYFDNB,xswuoqhr
02/23/2020,Deepak Mishra,Cadila,4,SpiceJet,BSE,95883686557,3200,Buy,158400.0,281504.0,49.5,87.97,NBUHIO,npizayiz
03/26/2020,Viral Sanghavi,TATA Motors,1,Rajesh Exports,NSE,540073199160,7400,Sell,634476.0,433344.0,85.74,58.56,XWTFFL,yzgbnkef
03/16/2020,Tanooj Shah,HDFC,5,ITC,BSE,183255936338,7000,Buy,236320.0,589680.0,33.76,84.24,QYVQYG,nmqmsxay
02/04/2020,Deepak Mishra,Cadila,4,Dabur,BSE,567795902577,7200,Sell,466632.0,371448.0,64.81,51.59,PBOOHO,rrylujmo
02/18/2020,Tanooj Shah,HDFC,5,MRF,BSE,368422521326,2400,Sell,62616.0,27480.0,26.09,11.45,EWYEFW,dcxpwjjz
02/02/2020,Adagatla Mamata,ITC,3,Haldirams,BSE,702007159426,4800,Sell,198240.0,447648.0,41.3,93.26,USQGHK,qjkmyybg
02/10/2020,Tanooj Shah,HDFC,5,Haldirams,BSE,189672376613,3900,Buy,152217.0,256814.99999999997,39.03,65.85,VXENYK,vpyvophd
03/08/2020,Tanooj Shah,HDFC,5,Gail,BSE,277175112730,3200,Buy,115072.0,117472.0,35.96,36.71,IJXJWK,fekovanh
03/28/2020,Ruby Lobo,Gail,2,Indiabulls,NSE,875797016011,6100,Sell,233508.0,525332.0,38.28,86.12,SXKMKY,ohueaeny
02/20/2020,Adagatla Mamata,ITC,3,Rajesh Exports,NSE,525086354784,3500,Sell,38745.0,201075.0,11.07,57.45,BPSIWL,dnfmxgqz
03/05/2020,Adagatla Mamata,ITC,3,Parle,NSE,543352837815,400,Buy,5764.0,15704.0,14.41,39.26,WCXSIR,qcfohsfc
02/08/2020,Adagatla Mamata,ITC,3,Zomato,NSE,209259711795,4600,Sell,290122.0,291686.0,63.07,63.41,YZIUWB,zpitydcj
03/09/2020,Ruby Lobo,Gail,2,Parle,BSE,768319769709,1700,Buy,57069.0,25925.0,33.57,15.25,FUAKMQ,pcfalzrp
03/12/2020,Tanooj Shah,HDFC,5,Haldirams,NSE,598862521489,1500,Sell,146880.0,115890.00000000001,97.92,77.26,KODEFC,mbiminnl
03/27/2020,Tanooj Shah,HDFC,5,Eureka Forbes,NSE,558951317369,2000,Buy,154460.0,174640.0,77.23,87.32,CSNDJB,qudyhyjc
03/23/2020,Ruby Lobo,Gail,2,Cadila,BSE,101771847280,8000,Buy,488320.0,689360.0,61.04,86.17,ZRWEQL,ycbkkhxa
02/29/2020,Ruby Lobo,Gail,2,ONGC,BSE,228375883071,4600,Sell,126224.0,128892.0,27.44,28.02,XGDNNO,cjdcxwyw
02/28/2020,Adagatla Mamata,ITC,3,Indiabulls,BSE,468613465943,5300,Sell,245018.99999999997,298920.0,46.23,56.4,MYCDFK,ajhqvhft
02/09/2020,Tanooj Shah,HDFC,5,DLF,NSE,908321469292,3800,Buy,141360.0,16074.000000000002,37.2,4.23,QKQDLR,wydxvboz
02/07/2020,Viral Sanghavi,TATA Motors,1,Maruti Suzuki,NSE,815577440925,5100,Buy,171462.0,134742.0,33.62,26.42,YFBSXG,wjuycejw
02/16/2020,Adagatla Mamata,ITC,3,Bombay Dyeing,NSE,884230864079,2500,Buy,25924.999999999996,17625.0,10.37,7.05,RPVFMF,tczswrkh
03/29/2020,Viral Sanghavi,TATA Motors,1,ONGC,NSE,403392007635,7300,Buy,682623.0,372154.0,93.51,50.98,YHOHDU,idvoqclt
03/21/2020,Deepak Mishra,Cadila,4,Maruti Suzuki,BSE,398427742999,9400,Sell,280308.0,365566.0,29.82,38.89,LYSPUQ,krwnaork
02/21/2020,Viral Sanghavi,TATA Motors,1,SpiceJet,NSE,448026870279,1300,Sell,110929.0,128414.0,85.33,98.78,HHPARI,hvuokuxa
02/04/2020,Tanooj Shah,HDFC,5,Eureka Forbes,NSE,213701072435,4200,Buy,14154.0,214410.0,3.37,51.05,QNHGXL,ukewuzzv
03/22/2020,Ruby Lobo,Gail,2,Larsen & Toubro,BSE,810857088988,7100,Sell,128510.00000000001,227910.0,18.1,32.1,XUVFAN,rczyqcyz
03/29/2020,Adagatla Mamata,ITC,3,Bharat Petroleum,BSE,64562975703,3300,Sell,193644.0,42306.0,58.68,12.82,ZQJSXU,adfksipg
02/27/2020,Deepak Mishra,Cadila,4,Reliance,BSE,872939993662,2500,Buy,174025.0,82000.0,69.61,32.8,GIYFHY,akgvpugh
03/05/2020,Tanooj Shah,HDFC,5,Parle,BSE,498129241520,7300,Buy,389236.0,559399.0,53.32,76.63,YKKTIT,hopaogci
03/18/2020,Tanooj Shah,HDFC,5,Suzlon,NSE,266928193608,7300,Buy,290467.0,421429.0,39.79,57.73,DQDTVR,ogfomhgc
02/28/2020,Adagatla Mamata,ITC,3,Royal Enfield,NSE,674655862063,3500,Sell,195370.0,178535.0,55.82,51.01,VDCYAH,gvujcdvi
02/25/2020,Tanooj Shah,HDFC,5,Cadila,BSE,815287353156,5300,Sell,42029.0,375240.0,7.93,70.8,ZVQSIO,qrludufo
03/20/2020,Deepak Mishra,Cadila,4,Reliance,BSE,372136652878,8500,Sell,38845.0,119085.0,4.57,14.01,YZUXKM,zmckounk
02/25/2020,Viral Sanghavi,TATA Motors,1,Parle,BSE,477226556624,5200,Sell,105872.0,475019.99999999994,20.36,91.35,ZSLBMJ,iefroqrm
03/28/2020,Deepak Mishra,Cadila,4,MRF,BSE,624168628994,8700,Sell,649281.0,38889.0,74.63,4.47,LVNYAP,chadttda
03/10/2020,Ruby Lobo,Gail,2,Haldirams,NSE,895373865814,2600,Buy,80834.0,143104.0,31.09,55.04,BMYBZY,iegohhju
03/04/2020,Viral Sanghavi,TATA Motors,1,SBIN,NSE,530968072699,5900,Sell,111038.0,364915.0,18.82,61.85,KKULBN,bbcgkwbs
02/16/2020,Adagatla Mamata,ITC,3,Bombay Dyeing,BSE,737748253032,600,Buy,27900.0,47448.0,46.5,79.08,LWGBYU,lnbuecmx
02/27/2020,Deepak Mishra,Cadila,4,Royal Enfield,NSE,529038059042,1700,Sell,158610.0,43146.0,93.3,25.38,MJLCFB,ahsuctbu
03/24/2020,Viral Sanghavi,TATA Motors,1,Maruti Suzuki,NSE,166098028672,8600,Buy,654804.0,676476.0,76.14,78.66,INELFI,dsfeyhgg
02/02/2020,Ruby Lobo,Gail,2,ONGC,BSE,138831801715,2400,Sell,180072.0,68856.0,75.03,28.69,OKSPOZ,ishvdajy
03/18/2020,Tanooj Shah,HDFC,5,Haldirams,BSE,416972612134,8300,Sell,345446.0,432430.0,41.62,52.1,BTHHAF,nxgmzdya
03/19/2020,Tanooj Shah,HDFC,5,Suzlon,BSE,890174147160,7500,Buy,49275.0,253875.0,6.57,33.85,ROFRNV,bpiliyax
02/20/2020,Ruby Lobo,Gail,2,ITC,BSE,341483964628,1600,Buy,133728.0,60896.0,83.58,38.06,JWWQEN,tyirizin
02/03/2020,Tanooj Shah,HDFC,5,Rajesh Exports,BSE,480983510362,2500,Buy,36500.0,70625.0,14.6,28.25,NXRSMF,sliikwci
